mid,userid,message,ts_created,poiid,lon,lat,uid,name,tag1,tag2,tag3,tag4,tag5,最高气温,最低气温,天气,风向,sentiment,intensity,emotion_type,tag5
4.97E+15,5382591613,冬日的童话???,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,1796608182,喜欢满地梧桐落叶的?????????????? ??,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,7762916884,美女真多,2023/11/17,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,5641815645,景是金陵景，城是南京城， 树是梧桐树，人是心上人,2023/11/17,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,怀旧,远郊自然观光类景区
4.97E+15,1678919344,重读孙先生的三民主义。,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,7671681829,逐步提升,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,无情绪,远郊自然观光类景区
4.97E+15,2200547757,等到了鸽子群飞的那一刻，很美好很治愈。,2023/11/17,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,1685811255,上班都没起这么早[赞][微笑],2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,7751702366,???,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,负面,7,烦躁,远郊自然观光类景区
4.97E+15,2795439414,乐起是白鸽群飞的浪漫??,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,7016719449,??,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5537147534,[泪]好美啊啊啊[泪]南京的秋t,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,2438031214,我在南京等你???,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,2601218847,???珍惜每一个和平鸽飞舞的日子,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,怀旧,远郊自然观光类景区
4.97E+15,6517629469,人比鸽多,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,负面,5,烦躁,远郊自然观光类景区
4.97E+15,7345261929,昨天,2023/11/17,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5093495345,???,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2642894382,又热又冷 哈哈,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,无情绪,远郊自然观光类景区
4.97E+15,6532275661,留一点遗憾在南京[求关注],2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,负面,4,失望,远郊自然观光类景区
4.97E+15,5974534247,??,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,3926989995,嘿嘿,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,2993782790,二三年十一月，中山陵的枫叶红了 有惆怅的枫叶，拍过我的肩 会永远记得这天  #我还记得那天-沈以诚[音乐]#,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,5,怀旧,远郊自然观光类景区
4.97E+15,3239594127,#鸽王企划今日速报# 来喂鸽子???,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,6629041046,笑死了这个老板总喊我公主哈哈哈哈服务太好了吧哈哈哈哈哈还能送到地铁口笑死了,2023/11/17,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,3896586095,秋意浓,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,5053928806,分享图片,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2260987227,银杏叶银杏果 银杏树下有无数个我,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,5053928806,分享视频,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2741846444,深树林里的音乐台 绿意盎然里的白鸽 希望我一直幸福下去,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,8,愉悦,远郊自然观光类景区
4.97E+15,1651253383,梧桐深处 感受金陵的秋????,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,怀旧,远郊自然观光类景区
4.97E+15,6880994424,??,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6583469706,好久好久没来的中山陵～ 和好忙好忙的最近,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,5502636481,#身边的风景##手机随手拍# 南京中山植物园散步！,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,3996963621,#爱上这座城#  忆往昔,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,4,怀旧,远郊自然观光类景区
4.97E+15,7307822860,??,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,7647409622,小胖鸽,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6191372982,啥也不是,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,负面,6,失望,远郊自然观光类景区
4.97E+15,5180455115,我爱大自然[兔子] 明孝陵的纯享版 呼吸新鲜空气看看漂亮风景真的会让人心旷神怡,2023/11/17,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,5984243314,“人烟寒橘柚，秋色老梧桐。”,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,3951436015,好累 但是好开心 [blg加油],2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,3171165013,分享视频,2023/11/17,B2094256D26CA2FA499C,118.8546414,32.0573989,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6345769234,city walk， 领略霜叶红于二月花,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,6866069039,“所念皆所愿，所愿皆所得”,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,5672595436,我也拍到人生照片了,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,1566165751,岁月沧桑容易过 钟山风雨日夜多,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,负面,6,怀旧,远郊自然观光类景区
4.97E+15,2019602883,早早做的计划，又赶上了好天气[太阳]，来了无数次南京，倒是第一次感受这里的秋天，钟山真是来多少次都觉得很赞！,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,5851072262,???,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2822038387,日常  ??#为什么很喜欢独处#   -   ?? ???? ????,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,3140885147,是浪漫的新一年??,2023/11/17,B2094253D268A1FB429E,118.8443175,32.05080987,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,1820960983,??鸽子是自由的 希望你也是???#记录美好生活##livephoto#,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,5681733363,???,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6506844059,光影绝美！,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,2820540864,11月真是一直在过生日呢～#过生日啦#,2023/11/17,B2094253D268A1FB429E,118.8443175,32.05080987,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,2938938405,金陵城#金陵#,2023/11/17,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,7626313340,分享图片,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5723954161,午后的梧桐大道#梧桐大道##南京梧桐大道#,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,7457796106,同步更新^ - ^周五快乐喂胖鸽 曾??出品??,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,1965518881,秋日中山陵,2023/11/17,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,2141441634,18张是微博的极限 不是我的极限,2023/11/17,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,1805266691,?南京·秋?,2023/11/17,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,7873557364,达利园效应,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6179792774,今天??,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2383820253,梧桐枝桠生长，爱意贯穿心脏。,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,3883075686,登上灵谷塔顶层，放眼看到满城金色的那一刻，我忽然也像梧桐叶一般，融入这风中摇曳，陶醉于大自然,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,6263573525,??,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5336931319,??,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,2200547757,中山陵-美龄宫-音乐台-梧桐大道,2023/11/17,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5651850968,像白鸽一样自由,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,5693619187,冬日的南京 格外的美#南京#,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,6099947811,鸽子群飞的那一刻 我感受到了南京的浪漫,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,8,愉悦,远郊自然观光类景区
4.97E+15,5654168483,毋米粥火锅暖呼呼的[哇],2023/11/17,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,5666752814,乐起是白鸽群飞的浪漫,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,2115350380,每周五的晚上才有周末的感觉,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,愉悦,远郊自然观光类景区
4.97E+15,7610127048,??nan jing,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,6448405301,嘻嘻,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,5095165404,南京的梧桐 從不失約??,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,7,怀旧,远郊自然观光类景区
4.97E+15,6460298788,??,2023/11/17,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5875180782,分享图片,2023/11/17,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,7337389919,深秋入冬时??,2023/11/17,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,6063543418,南京尊的好美啊,2023/11/17,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,1℃,晴,西北风 4级,正面,8,愉悦,远郊自然观光类景区
4.97E+15,2212517305,分享视频,2023/11/18,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,中性,0,无情绪,远郊自然观光类景区
4.97E+15,5676412235,秋天的时间给南京,2023/11/18,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,中性,3,怀旧,远郊自然观光类景区
4.97E+15,6029168888,故地重游就像刻舟求剑 但只有那年 胜过年年,2023/11/18,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,负面,6,怀旧,远郊自然观光类景区
4.97E+15,5604682371,一句梧桐美 种遍金陵城,2023/11/18,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,正面,7,怀旧,远郊自然观光类景区
4.97E+15,2458031977,原计划是去明孝陵的[费解] 所以西北老奶奶和西塔老太太还是有区别的,2023/11/18,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,中性,3,无情绪,远郊自然观光类景区
4.97E+15,2433613253,音乐台的鸽子，胆子是大，为了吃的不择手段[允悲],2023/11/18,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,正面,6,愉悦,远郊自然观光类景区
4.97E+15,5248840182,人与动物和谐相处[心][可爱],2023/11/18,B2094253D06CA1F84692,118.8490297,32.056684,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,正面,9,愉悦,远郊自然观光类景区
4.97E+15,6524491142,啊啊啊啊啊周六鸽子是在睡懒觉吗,2023/11/18,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,纪念教育类,5,近郊生态休闲类景区,15℃,5℃,晴,西南风 1级,负面,6,烦躁,远郊自然观光类景区
