mid,userid,message,ts_created,poiid,lon,lat,uid,name,tag1,tag2,最高气温,最低气温,天气,风向
4968426728590680 ,2918205955 ,吃饭第一名??,2023/11/15,B2094253D268A1FB429E,118.8443175,32.05080987,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968428771213400 ,5997624446 ,南京,2023/11/15,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968432841262080 ,5505844621 ,那是他们相爱过的南京,2023/11/15,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968437438747620 ,5327232217 ,旋律起   ??,2023/11/15,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968439431299170 ,2314872413 ,santa tell me,2023/11/15,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968445608722500 ,5997297596 ,大约在冬季??我们总相聚??,2023/11/15,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968448627312310 ,1422801710 ,再次来到中山陵，顺道去了音乐台。,2023/11/15,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968449671432780 ,6193941885 ,初冬的南京！ 音乐台、中山陵,2023/11/15,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968451579842590 ,7385498005 ,被窝是我香香的裹尸袋,2023/11/15,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968452586472650 ,5312362879 ,一句梧桐美 一趟南京行 第一站就是秋意正浓的中山陵风景区 先生长眠处,2023/11/15,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968455809273250 ,5235439160 ,懒得p了 好累 今天的乐趣是发光的狗和发光的猫,2023/11/15,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968456371570490 ,2544683065 ,分享图片,2023/11/15,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968459719150160 ,7846023759 ,嘻嘻我好喜欢 感觉特别好看#爱上这座城##南京#,2023/11/15,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968465675060300 ,6040266740 ,从此烟雨落金陵 一人撑伞两人行,2023/11/15,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968468933510210 ,5637502342 ,新买了一块流浪风围巾 我朋友：趁早把你那块叙利亚破布扔了,2023/11/15,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968470175026000 ,2715806103 ,来到了五年前梦还未开始就醒了的地方,2023/11/15,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968470425897020 ,3698129067 ,在梧桐深处 感受秋??,2023/11/15,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968475516995200 ,2433613253 ,超级甜的小姐姐们 #摄影# #jk# #小姐姐#,2023/11/15,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968481835452770 ,5902134352 ,#梧桐大道# 这一次和猪涵去看看她秋天的样子,2023/11/15,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968486096340560 ,6773345790 ,这个秋天很好??#秋天#,2023/11/15,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968487535772230 ,7874679839 ,在南京最喜欢的地方是音乐台,2023/11/15,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,15℃,7℃,多云~小雨,东南风 2级
4968491587469860 ,2135692803 ,钟山风景区 音乐台 音乐起 看自由快乐的鸽子飞哇 南京旅游,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968492986010590 ,3515193882 ,建于上世纪30年代的音乐台既吸收了古希腊建筑的特点，又融入了中国江南古典园林的元素。  历经90年，当你站在“他”的面前，建筑与自然融合，依旧被建筑的美与所吸引！ @南京文旅 @中山?,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968493570853390 ,7416168654 ,@余航不醉,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968493618038810 ,5845656899 ,鸽子是自由的 我也是???,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968494093309210 ,5826225877 ,[彩虹屁],2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968505385420250 ,5448312271 ,鸽子是自由的 我也是???,2023/11/16,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968516832199070 ,5221182568 ,分享图片,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968524162269350 ,6234371908 ,鸽子是自由的，希望我也是[心],2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968606661084090 ,5699528869 ,我与南京[心],2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968608263307360 ,2263105013 ,暴走三万步,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968642974584330 ,1030210190 ,#南京# 钟山风景名胜区——明孝陵、中山陵、灵谷寺、音乐台、美龄宫。,2023/11/16,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968647614793970 ,5239696317 ,你转身向北 侧脸还是很美,2023/11/16,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968658414602330 ,7554752488 ,今天是一个没有流星 也能许愿的日子#生日快乐#,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968658980046950 ,6089509256 ,梧桐大道拍照不出片[单身狗],2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968659020153490 ,3906072841 ,要去回顾下极限挑战的片段了哈哈 ????♀? #打卡张艺兴伤心处#,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968659484673360 ,1957356877 ,南京??｜???,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968660724875990 ,6342904979 ,梧桐枝桠疯长 爱意贯穿心脏,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968661960100490 ,5261371225 ,浩气长存,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968668914780510 ,5245178304 ,欸嘿[照相机],2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968670199546050 ,7414276681 ,勇敢的修猫先感受世界,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968672502481960 ,5803490448 ,那是他们相爱过的地方#梧桐大道#,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968677101275820 ,5128047258 ,浪漫与自由??#南京##一个人的旅行#,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968680960819250 ,5261371225 ,他为她种的一城梧桐,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968682072048390 ,3725390251 ,???,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968684932828650 ,7464720890 ,梧桐大道??#南京##周末去哪儿#,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968686722483280 ,6369120601 ,分享视频,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968688443195910 ,3299976131 ,分享图片,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968691319701530 ,1375468651 ,??音乐台??  “听了风的话，去了想去的地方”,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968691445269870 ,2434300103 ,????  ???? 风又起叶落地.思念更浓郁 ???,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968693886093190 ,5143046091 ,登顶了 [笑而不语][笑而不语],2023/11/16,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968694498464420 ,5128047258 ,一座中山陵 半部民国史,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968698549895260 ,5837406450 ,懒得p了你就看吧 一看一个被美得不吱声[愛你],2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968700622930960 ,6728791221 ,午休时间p了个图,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968704209847100 ,1924872891 ,秋色金陵,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968705799489920 ,7459953229 ,金陵，嘻嘻,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968706642281690 ,7459953229 ,#人物#,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968707531211330 ,5575373688 ,???,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968711468354640 ,5502636481 ,只要一直努力前行，平凡的我们也能画出一条星光闪耀的轨迹。只要一直在追光的路上，你的人生终会光芒万丈[加油]#手机随手拍##工作娱乐两不误##身边的风景#,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968722907267590 ,5688617134 ,南京专属秋日浪漫??,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968728347017430 ,1683089815 ,冬日的暖阳,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968730252018150 ,5558106661 ,???,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968735661100440 ,5046768500 ,qnc……#plog纪念册#,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968737448396220 ,5621602749 ,梧桐树还没有完全黄呢,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968740681942800 ,5844505995 ,一些仅是风光,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968740831887710 ,7580590066 ,一句梧桐美，种满南京城??  美龄小姐喜欢梧桐树，我就把梧桐树种满整个南京??,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968743237321270 ,5557061781 ,分享图片,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968743266419120 ,5696493637 ,美龄宫～不一样的官邸,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968746114090340 ,2804979313 ,2023.11.16南京中山陵,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968753397764810 ,7218829044 ,梧桐树满叶枯黄  南京城内好风光,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968754327586220 ,5522821612 ,??,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968754425631160 ,6355826093 ,回去我必怒吃烤乳鸽！,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968757210386730 ,5783334147 ,轻舟已过梧桐道,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968761616763470 ,3288774765 ,果然在镜头面前 我还是一个小卡咪 真的不会拍照啊[泪],2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968764241349150 ,3288774765 ,在这里终于拍出了一张满意的合照 时属不易[打call],2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968768700154840 ,7003797653 ,拍立得和南京秋天适应百分百,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968769141083630 ,5249108437 ,??,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968782344751040 ,2433613253 ,音乐台 拍摄第二弹,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968786383865140 ,5554104009 ,故地重游就像是刻舟求剑,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968791686253290 ,2496576904 ,南京音乐台太浪漫了 撞到别人的求婚现场了 #南京音乐台求婚 好多鸽子一起飞的时候真的很浪漫见证了一对陌生人 衷心祝福两位陌生人白头偕老 恩恩爱爱 永结同心#求婚仪式感 #南京音乐台##??,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968792091525370 ,3720748254 ,白鸽是自由的，你也是自由的??    —音乐台,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968792954241440 ,1512281964 ,#一张图证明我来过这里# 就因为她说了一句梧桐美，那个男人就给她种满金陵城。,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968793996002600 ,7801866114 ,分享图片,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968794193135990 ,7801866114 ,分享图片,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968796206399630 ,6419587657 ,咕咕咕咕咕[毛球],2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968797565616420 ,5502702429 ,#燕雀湖# 久违了，自由的空气,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968797935503570 ,2045640517 ,又是收获满满的独自旅行2.0?? 世界尊嘟不能没有女宝～??????????,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968801508262670 ,5958082471 ,鸽子是自由的??? 希望你也是  #ootd##今天穿什么#ootd,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968804518990920 ,2412793391 ,南京游记,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968806437356830 ,6436298487 ,???,2023/11/16,B2094253D268A1FB429E,118.8443175,32.05080987,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968813521797850 ,5270093016 ,天晴了,2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968815835743010 ,5885512705 ,树是梧桐树，城是南京城， 一句梧桐美，种满金陵城。,2023/11/16,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968820547258790 ,7790833683 ,[老师好],2023/11/16,B2094655D765A6FB4699,118.848281,32.0644692,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968824806839420 ,5506891174 ,鸽子群飞太治愈啦#鸽子##南京##南京音乐台#,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968827225902660 ,5020073405 ,?? ????? ?? ????今日行走范围??,2023/11/16,B2094252D56FA4FA459B,118.8482098,32.06568746,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968828660355530 ,3720748254 ,梧桐大道  ——城是南京城 叶是梧桐叶 ??,2023/11/16,B2094252D068A2F84792,118.8404211,32.04860362,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968834484667260 ,6982647571 ,三个人勇闯南京，到处跑，三个臭美大王拍了一路??就是三个没一个人会拍??锅贴特别好吃??，太繁忙了暴走3w步…累拥了#说走就走的旅行##南京#,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968834865302270 ,1783983041 ,16日 住建国酒店，去明孝陵5号门只有200米，5号门进去刚刚好就是石像路！ 6点起床，6:30前到明孝陵免费，然后特种兵冲了一波。 晚上散步的烤五花肉和烤鹌鹑很好吃！ 早上在石像路拍了好久?,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968835601928510 ,5847732362 ,是来到了心心念念的城市——南京～,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968835956345650 ,5098314428 ,#中山陵園#,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968836325972820 ,1910718993 ,“你在的片段，我用心收藏”?? #弹唱 林俊杰#,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968836576318100 ,1783983041 ,坐着看鸽子也蛮好，惬意 就是风太大了,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968838653544060 ,6390311926 ,梧桐树和南京城??,2023/11/16,B2094655D769A6FF459F,118.8504142,32.05738838,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968841488630720 ,7869997309 ,秋色美龄宫,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968841991686250 ,6226443337 ,亭亭枫叶落 无畏长风起??,2023/11/16,B2094252D56CA3F44998,118.850316,32.05727419,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968842553460860 ,7161415074 ,梧桐树下你和我  南京我真的能来一万次[舔屏],2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968843211965670 ,5207824405 ,被爱包围着 很难不快乐??,2023/11/16,B2094655D764A7FA449A,118.8486311,32.05588218,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968845095207920 ,5458806911 ,20块的奶茶说喝就喝 11块钱的车坚决不打[作揖] 今晚是??恐怖主题??  走不完 根本走不完 [苦涩]下次一定打车,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
4968847179777340 ,3499873964 ,分享图片,2023/11/16,B2094254D564A6FC479F,118.8519367,32.05870306,f0a0e3a0f99db1ec0782c208,中山陵园风景区,旅游景点,风景区,14℃,4℃,雾~晴,西北风 4级
